num,dep,arr
G1329,AOH,KQW
G133,VNP,AOH
G1331,HGH,KQW
G1332,KQW,HGH
G1333,AOH,CXW
G1334,CXW,AOH
G1335,CXW,AOH
G1336,AOH,CXW
G1337,AOH,CXW
G1338,CXW,AOH
G1339,CXW,AOH
G134,AOH,VNP
G1340,AOH,CXW
G1342,CWQ,AOH
G1344,CWQ,AOH
G1346,CWQ,AOH
G1347,AOH,CWQ
G1348,CWQ,AOH
G135,VNP,AOH
G1350,CWQ,AOH
G1352,CWQ,AOH
G1353,AOH,SYQ
G1354,SYQ,AOH
G1355,AOH,CWQ
G1357,AOH,CWQ
G1359,AOH,CWQ
G136,AOH,VNP
G1361,AOH,CWQ
G1362,CWQ,AOH
G1363,AOH,CWQ
G1365,AOH,CWQ
G1369,AOH,KAQ
G137,VNP,AOH
G1370,KAQ,AOH
G1371,AOH,KOM
G1372,KOM,AOH
G1373,AOH,KOM
G1374,KOM,AOH
G1375,AOH,KOM
G1376,KOM,AOH
G1377,NKH,KOM
G1378,KOM,NKH
G1379,NKH,KOM
G138,AOH,VNP
G1380,KOM,NKH
G1382,NCG,AOH
G1383,AOH,GOG
G1384,NXG,AOH
G1385,AOH,GOG
G1386,GOG,AOH
G1387,AOH,NXG
G1388,NXG,AOH
G1389,AOH,NCG
G139,VNP,ENH
G1390,NCG,AOH
G1391,HGH,KOM
G1392,KOM,HGH
G1393,AOH,JJG
G1394,NCG,AOH
G1395,AOH,NXG
G14,AOH,VNP
G140,AOH,VNP
G1401,NXG,IZQ
G1402,IZQ,SRG
G1403,HGH,IZQ
G1404,IZQ,HGH
G1405,SRG,IZQ
G1406,IZQ,NXG
G1407,NXG,IZQ
G1408,IZQ,NXG
G141,VNP,AOH
G1416,NGH,CWQ
G1417,NGH,CWQ
G1418,CWQ,NGH
G142,AOH,VNP
G1421,EPH,AXM
G1422,AXM,EPH
G143,VNP,AOH
G1432,NGH,CWQ
G1433,NGH,CWQ
G1434,CWQ,NGH
G144,AOH,VNP
G145,VNP,AOH
G1451,HGH,NXG
G1452,JJG,HGH
G1458,VRH,PBG
G1459,VRH,PBG
G146,AOH,VNP
G1460,PBG,VRH
G1461,HGH,GOG
G1462,GOG,HGH
G147,VNP,AOH
G1479,JJG,CWQ
G148,AOH,VNP
G1480,CWQ,JJG
G1481,NKH,KQW
G1482,CWQ,NKH
G1483,NKH,CWQ
G1484,KQW,NKH
G149,VNP,AOH
G1492,NCG,NKH
G1493,NKH,NXG
G1495,NKH,NCG
G1496,NXG,NKH
G15,VNP,SHH
G150,AOH,VNP
G1501,AOH,NFZ
G1502,NFZ,AOH
G1503,NKH,NFZ
G1504,NFZ,NKH
G1505,NKH,NFZ
G1506,NFZ,NKH
G1509,NKH,SVS
G151,VNP,AOH
G1510,SVS,NKH
G1511,NXG,KOM
G1514,KOM,NXG
G152,AOH,VNP
G1521,WHN,KQW
G1524,KQW,WHN
G1525,WHN,KOM
G1526,KOM,WHN
G153,VNP,AOH
G1535,ZAF,AXM
G1536,AXM,ZAF
G1537,ZAF,KOM
G1538,KOM,ZAF
G1539,NKH,KOM
G154,AOH,VNP
G1540,KOM,NKH
G1545,NKH,NFZ
G1546,NFZ,NKH
G155,VNP,EPH
G1558,KBF,BXP
G1559,KBF,BXP
G156,AOH,VNP
G1560,SQF,BXP
G1561,SQF,BXP
G1563,BXP,ZAF
G1564,ZAF,BXP
G1567,VNP,SQF
G1568,SQF,VNP
G1569,VNP,AFH
G157,VNP,AOH
G1570,AFH,VNP
G1571,BXP,ZKF
G1572,ZKF,BXP
G1575,BXP,NOF
G1576,NOF,BXP
G1577,BXP,FXU
G1578,FXU,BXP
G158,AOH,VNP
G1581,JJG,ESH
G1582,ESH,JJG
G1583,ESH,JJG
G1584,JJG,ESH
G1585,VNP,UMK
G1586,UMK,VNP
G1589,BXP,OUN
G159,VNP,AOH
G1590,OUN,BXP
G16,AOH,VNP
G160,AOH,VNP
G1601,FXU,IOQ
G1602,IOQ,FXU
G1603,NKH,IOQ
G1604,IOQ,NKH
G1607,IZQ,FZS
G1608,FZS,IZQ
G1609,FZS,IZQ
G161,VNP,AQH
G1610,IZQ,FZS
G1611,ENH,XKS
G1612,XKS,ENH
G1613,XMS,CWQ
G1614,CWQ,XMS
G1615,CWQ,XMS
G1616,XMS,CWQ
G1619,FXU,NXG
G162,AQH,VNP
G1620,NXG,FXU
G1625,FZS,CWQ
G1626,CWQ,FZS
G1627,CWQ,FZS
G1628,FZS,CWQ
G163,VNP,CEH
G1631,AOH,FZS
G1632,FZS,AOH
G1633,AOH,FZS
G1634,FZS,AOH
G1635,AOH,FZS
G1636,FZS,AOH
G1637,AOH,FZS
G1638,FZS,AOH
G1639,AOH,FZS
G164,CEH,VNP
G1640,FZS,AOH
G1641,HGH,FZS
G1642,FZS,HGH
G1643,WHN,FZS
G1644,FZS,WHN
G1645,FZS,WHN
G1646,WHN,FZS
G1647,WHN,FZS
G1648,FYS,WHN
G1649,FYS,WHN
G165,VNP,SLH
G1650,WHN,FZS
G1651,AOH,XKS
G1652,XMS,AOH
G1653,AOH,XKS
G1654,XKS,AOH
G1655,AOH,XKS
G1656,XKS,AOH
G1657,AOH,XKS
G1658,XKS,AOH
G1659,AOH,XMS
G166,SLH,VNP
G1660,XKS,AOH
G1661,BMH,LYS
G1662,LYS,BMH
G1663,LYS,BMH
G1665,UUH,NXG
G1666,NXG,UUH
G1667,NKH,XKS
G1668,XKS,NKH
G1669,UUH,XKS
G167,VNP,VRH
G1670,XKS,UUH
G1672,FZS,NKH
G1673,AOH,XKS
G1674,XKS,AOH
G1675,NKH,XKS
G1676,XMS,NKH
G1677,NKH,FZS
G1679,HGH,XMS
G168,VRH,VNP
G1680,XMS,HGH
G1681,XMS,KOM
G1682,KOM,XMS
G1683,KOM,XMS
G1684,XMS,KOM
G1685,XKS,KQW
G1686,KQW,XKS
G1687,KQW,XKS
G1688,XKS,KQW
G1689,AOH,NOS
G169,VNP,AOH
G1690,NOS,AOH
G1691,XKS,CWQ
G1692,CWQ,XKS
G1693,CWQ,XKS
G1694,XKS,CWQ
G1695,FZS,KOM
G1696,KOM,FZS
G1697,KOM,FZS
G1698,FZS,KOM
G17,VNP,AOH
G170,AOH,VNP
G1701,QTP,ICW
G1702,ICW,QTP
G1703,ICW,QTP
G1704,QTP,ICW
G1709,TXP,CXW
G171,TXP,QDK
G1710,CXW,TXP
G1711,TXP,EAY
G1712,EAY,TXP
G1713,TXP,LAJ
G1714,LAJ,TXP
G1715,ZLN,AOH
G1716,AOH,ZLN
G1717,AOH,ZLN
G1718,ZLN,AOH
G1719,WHN,AOH
G172,QDK,TXP
G1720,AOH,WHN
G1721,AOH,WHN
G1722,WHN,AOH
G1723,HKN,AOH
G1724,AOH,HKN
G1725,AOH,HKN
G1726,HKN,AOH
G1727,DBN,AOH
G1728,AOH,DBN
G1729,AOH,DBN
G173,TXP,QDK
G1730,DBN,AOH
G1731,MDK,VRH
G1732,VRH,MDK
G1734,MDK,VRH
G1735,WHN,AOH
G1736,AOH,WHN
G1737,AOH,WHN
G1738,WHN,AOH
G174,QDK,TXP
G1741,UUH,CWQ
G1742,CWQ,UUH
G1743,NKH,IZQ
G1744,IZQ,NKH
G1745,HNU,CWQ
G1746,CWQ,HNU
G1747,BMH,IZQ
G1748,IZQ,BMH
G1751,XKS,KOM
G1752,KOM,XKS
G1753,KOM,XKS
G1754,XKS,KOM
G1755,ICW,FYS
G1756,FZS,ICW
G1757,FZS,ICW
G1758,ICW,FYS
G1759,NXG,CXW
G176,WFK,VNP
G1760,CXW,NXG
G1761,CXW,NXG
G1762,NXG,CXW
G1763,WHN,AOH
G1764,AOH,WHN
G1765,AOH,WHN
G1766,WHN,AOH
G1767,HKN,AOH
G1768,AOH,HKN
G1769,AOH,HKN
G177,VNP,QHK
G1770,HKN,AOH
G1771,CWQ,AOH
G1772,AOH,CWQ
G1773,AOH,CWQ
G1774,CWQ,AOH
G1775,CWQ,AOH
G1776,AOH,CWQ
G1777,AOH,CWQ
G1778,CWQ,AOH
G178,QDK,VNP
G1781,NKH,CWQ
G1782,CWQ,NKH
G179,VNP,QDK
G18,SHH,VNP
G180,QHK,VNP
G1801,ZAF,AOH
G1802,AOH,ZAF
G1803,AOH,ZAF
G1804,ZAF,AOH
G1805,XVF,AOH
G1806,AOH,ZAF
G1808,XVF,AOH
G1809,LLF,AOH
G181,VNP,QDK
G1810,AOH,JOF
G1811,AOH,JOF
G1812,LLF,AOH
G1813,ADF,AOH
G1814,AOH,ZAF
G1816,ADF,AOH
G1817,ZAF,AOH
G1818,AOH,ZAF
G1819,AOH,ZAF
G182,QDK,VNP
G1820,ZAF,AOH
G1821,JOF,AOH
G1822,AOH,LLF
G1823,AOH,LLF
G1824,JOF,AOH
G1825,ZAF,AOH
G1826,AOH,ZAF
G1827,AOH,ZAF
G1828,ZAF,AOH
G183,VNP,QDK
G1831,JGK,CXW
G1832,CXW,JGK
G1833,JGK,LAJ
G1834,LAJ,JGK
G1835,QDK,CXW
G1836,CXW,QDK
G1837,CXW,QDK
G1838,QDK,CXW
G1839,QHK,LAJ
G184,QDK,VNP
G1840,LAJ,QHK
G1841,LAJ,QHK
G1842,QHK,LAJ
G1843,RCK,EAY
G1844,EAY,RCK
G1845,EAY,RCK
G1846,RCK,EAY
G1847,YAK,CWQ
G1848,CWQ,YAK
G1849,CWQ,YAK
G185,VNP,QDK
G1850,YAK,CWQ
G1851,QHK,ZAF
G1852,ZAF,QHK
G1853,ZAF,QHK
G1855,QHK,EAY
G1856,EAY,QHK
G1857,EAY,QHK
G1858,QHK,EAY
G186,QDK,VNP
G1861,TNV,HGH
G1862,HGH,TNV
G1863,HGH,TNV
G1864,TNV,HGH
G1865,ZAF,NGH
G1866,NGH,ZAF
G1867,NGH,ZAF
G1868,ZAF,NGH
G1869,ZAF,HZH
G187,VNP,QHK
G1870,HZH,ZAF
G1871,HZH,ZAF
G1872,ZAF,HZH
G1873,LAJ,HGH
G1874,HGH,LAJ
G1875,HGH,LAJ
G1876,LAJ,HGH
G1877,EAY,ENH
G1878,ENH,EAY
G1879,ENH,EAY
G188,QDK,VNP
G1880,EAY,ENH
G1881,EAY,RNH
G1882,RNH,EAY
G1883,RNH,EAY
G1884,EAY,RNH
G1885,CXW,NKH
G1886,NKH,CXW
G1887,NKH,CXW
G1888,CXW,NKH
G1889,ZAF,HZH
G189,VNP,QDK
G1890,HZH,ZAF
G1891,HZH,ZAF
G1892,ZAF,HZH
G1893,EAY,VRH
G1894,VRH,EAY
G1895,VRH,EAY
G1896,EAY,VRH
G1897,EAY,YWH
G1898,YWH,EAY
G1899,YWH,EAY
G19,VNP,HGH
G190,QDK,VNP
G1900,EAY,YWH
G1901,LAJ,FZS
G1902,FZS,LAJ
G1903,FZS,LAJ
G1904,LAJ,FZS
G1905,ZAF,FZS
G1906,FZS,ZAF
G191,VNP,QDK
G1911,EAY,AOH
G1914,EAY,AOH
G1915,EAY,AOH
G1918,EAY,AOH
G1919,EAY,AOH
G192,QHK,VNP
G1920,AOH,EAY
G1921,AOH,EAY
G1922,EAY,AOH
G1923,EAY,AOH
G1924,AOH,EAY
G1925,AOH,EAY
G1926,EAY,AOH
G1928,AOH,EAY
G1929,AOH,EAY
G193,VNP,QDK
G1932,AOH,EAY
G1933,AOH,EAY
G1935,EAY,AOH
G1936,AOH,EAY
G1937,AOH,EAY
G1938,EAY,AOH
G1939,EAY,AOH
G194,QDK,VNP
G1940,AOH,EAY
G1941,AOH,EAY
G1942,EAY,AOH
G195,VNP,QDK
G1951,ABV,EPH
G1952,EPH,ABV
G1953,EPH,ABV
G1954,ABV,EPH
G1955,TNV,AOH
G1956,AOH,TNV
G1957,AOH,TNV
G1958,TNV,AOH
G196,QDK,VNP
G1961,ZAF,NGH
G1962,NGH,ZAF
G1963,NGH,ZAF
G1964,ZAF,NGH
G1965,ZAF,VRH
G1966,VRH,ZAF
G1967,VRH,ZAF
G1968,ZAF,VRH
G1969,LAJ,AOH
G197,VNP,QDK
G1970,AOH,LAJ
G1971,AOH,LAJ
G1972,LAJ,AOH
G1973,CXW,AOH
G1974,AOH,CXW
G1975,AOH,CXW
G1976,CXW,AOH
G198,QDK,VNP
G1981,CEH,ICW
G1982,ICW,CEH
G1983,ICW,CEH
G1984,CEH,ICW
G199,VNP,QDK
G1991,ZAF,VRH
G1992,VRH,ZAF
G1993,VRH,ZAF
G1994,ZAF,VRH
G2,AOH,VNP
G20,HGH,VNP
G2001,ZZF,EAY
G2002,EAY,ZAF
G2003,ZAF,EAY
G2004,EAY,ZAF
G201,VNP,HRH
G202,HRH,VNP
G2021,ZAF,LAJ
G2022,LAJ,ZAF
G2023,SQF,LAJ
G2024,LAJ,ZAF
G2025,ZAF,LAJ
G2026,LAJ,ZAF
G203,VNP,NKH
G2031,ZAF,ESN
G2032,ESN,ZAF
G2035,WHN,VRH
G2036,VRH,HAN
G2037,VRH,HAN
G2038,WHN,VRH
G2039,WHN,VRH
G204,YUH,VNP
G2040,VRH,WHN
G2041,VRH,WHN
G2042,WHN,VRH
G2043,ZAF,NXG
G2044,NXG,ZAF
G2045,ZAF,XKS
G2046,XKS,ZAF
G2047,XKS,ZAF
G2048,ZAF,XKS
G205,VNP,QHK
G2051,WKK,EAY
G2052,EAY,WKK
G2053,EAY,WKK
G2054,WKK,EAY
G2055,ZAF,IZQ
G2056,IZQ,ZAF
G2059,SJP,AFH
G206,QHK,VNP
G2060,AFH,SJP
G2065,MDK,NFZ
G2066,NFZ,MDK
G2068,MDK,NFZ
G2069,QHK,ZAF
G207,VNP,UUH
G2070,ZAF,QHK
G2071,ZAF,QHK
G2072,QHK,ZAF
G2073,WKK,ZAF
G2074,ZAF,WKK
G2075,ZAF,WKK
G2076,WKK,ZAF
G2077,ABV,WKK
G2078,WKK,ABV
G2079,WKK,ABV
G208,UUH,VNP
G2080,ABV,WKK
G2081,WKK,WHN
G2082,WHN,WKK
G2083,WHN,WKK
G2084,WKK,WHN
G2087,MDK,ICW
G2088,ICW,MDK
G2089,ICW,MDK
G209,VNP,QHK
G2090,MDK,ICW
G2093,LAJ,QHK
G2094,QHK,LAJ
G2095,QHK,LAJ
G2096,LAJ,QHK
G21,VNP,SHH
G210,QHK,VNP
G2105,CWQ,KQW
G2108,KQW,CWQ
G211,TXP,AOH
G2111,CWQ,KOM
G2115,CWQ,KOM
G2116,KQW,CWQ
G2117,CWQ,KOM
G2118,KOM,CWQ
G212,AOH,TXP
G2122,KOM,CWQ
G2125,CWQ,KOM
G2126,KOM,CWQ
G2127,KOM,CWQ
G213,TXP,AOH
G214,AOH,TXP
G215,TXP,AOH
G2151,CWQ,CXW
G2152,CXW,CWQ
G2153,CXW,CWQ
G2154,CWQ,CXW
G216,AOH,TXP
G2161,CWQ,ICW
G2162,ICW,CWQ
G2163,ICW,CWQ
G2164,CWQ,ICW
G217,VNP,SBT
G218,SBT,VNP
G2181,CWQ,ICW
G2182,ICW,CWQ
G2183,ICW,CWQ
G2184,CWQ,ICW
G2185,HGH,ICW
G2186,ICW,HGH
G2187,ICW,HGH
G2188,HGH,ICW
G2189,AOH,ICW
G219,VNP,SOT
G2190,ICW,AOH
G2191,ICW,AOH
G2192,AOH,ICW
G2193,AOH,ICW
G2194,ICW,AOH
G2195,ICW,AOH
G2196,AOH,ICW
G22,AOH,VNP
G220,SOT,VNP
G2201,ZAF,ICW
G2203,ZAF,ICW
G2204,ICW,ZAF
G2205,SQF,ICW
G2206,CXW,UUH
G2207,UUH,CXW
G2208,ICW,ZAF
G221,QDK,AOH
G2210,ICW,ZAF
G2211,ZAF,ICW
G2212,ICW,ZAF
G2213,ADF,ICW
G2214,ICW,ZAF
G2215,ZAF,CXW
G2216,CXW,ZAF
G2217,ZAF,ICW
G2218,ICW,ZAF
G222,SHH,QHK
G223,SHH,QHK
G2231,EAY,CXW
G2232,CXW,EAY
G224,QDK,AOH
G225,QHK,AOH
G226,AOH,QDK
G227,AOH,QDK
G2277,ICW,XKS
G2278,XKS,ICW
G2279,XKS,ICW
G228,QHK,AOH
G2280,ICW,XKS
G2285,WHN,GOG
G2286,GOG,WHN
G229,QDK,AOH
G2293,WHN,XMS
G2294,XMS,WHN
G2295,EAY,XKS
G2296,XKS,EAY
G2297,XKS,EAY
G2298,EAY,XKS
G23,VNP,ENH
G230,AOH,QDK
G2302,VRH,YXE
G2303,VRH,YXE
G2304,YXE,VRH
G2306,VRH,BOE
G2307,VRH,BOE
G2308,BOE,VRH
G231,AOH,QDK
G2312,VRH,CWQ
G2313,VRH,CWQ
G2314,CWQ,VRH
G2316,VRH,CWQ
G2317,VRH,CWQ
G2318,CWQ,VRH
G232,QDK,AOH
G2322,VRH,NXG
G2323,VRH,NXG
G2324,NXG,VRH
G233,QDK,SHH
G2332,NHH,KQW
G2333,NHH,KQW
G2334,KQW,NHH
G2335,NKH,KQW
G2336,KQW,NKH
G2337,NNZ,FZS
G2338,FZS,NFZ
G2339,FZS,NFZ
G234,AOH,QDK
G2340,NNZ,FZS
G2342,NGH,NFZ
G2343,NGH,NFZ
G2344,NFZ,NGH
G2346,NGH,CWQ
G2347,NGH,CWQ
G2348,CWQ,NGH
G235,AOH,QDK
G2356,NGH,NCG
G2357,NGH,NCG
G2358,NXG,NGH
G236,QDK,SHH
G2362,NGH,KQW
G2363,NGH,KQW
G2364,KQW,NGH
G2365,AOH,SYQ
G2366,SYQ,AOH
G2369,XKS,ICW
G237,VNP,CCT
G2370,ICW,XKS
G2371,ICW,XKS
G2372,XKS,ICW
G2379,HGH,XKS
G238,JLL,VNP
G2380,XKS,HGH
G2381,HGH,NCG
G2382,NXG,HGH
G2385,HGH,XKS
G2386,XKS,HGH
G2387,EAY,HGH
G2388,HGH,EAY
G2389,HGH,EAY
G239,VNP,JLL
G2390,EAY,HGH
G2395,HGH,ZAF
G2396,ZAF,HGH
G2397,ZAF,HGH
G2398,HGH,ZAF
G24,ENH,VNP
G240,JLL,VNP
G2402,NDC,QIP
G2403,VAP,NDC
G2406,NDC,QIP
G2407,QIP,NDC
G241,QDK,XMS
G2410,NDC,QIP
G2411,QIP,NDC
G2414,NDC,VAP
G2415,QIP,NDC
G2417,QIP,NDC
G2418,NDC,QIP
G2419,QIP,NDC
G242,XMS,QDK
G2422,NDC,QIP
G2423,QIP,NDC
G2424,NDC,QIP
G2426,NDC,VAP
G2427,QIP,NDC
G243,XMS,QDK
G2430,NDC,QIP
G2431,QIP,NDC
G2433,VAP,NDC
G2434,NDC,QIP
G2435,QIP,NDC
G2438,NDC,VAP
G244,QDK,XMS
G245,QDK,ENH
G246,ENH,QDK
G247,ENH,QDK
G248,QDK,ENH
G2481,VAP,BTC
G2482,BTC,QIP
G2483,QIP,BTC
G2484,BTC,QIP
G2485,VAP,BTC
G2486,BTC,QIP
G2487,QIP,BTC
G2488,BTC,VAP
G25,BXP,EAY
G2501,VAP,DMV
G2502,DMV,QIP
G2505,VAP,DMV
G2506,DMV,QIP
G2507,QIP,DMV
G2510,DMV,QIP
G2512,DMV,VAP
G2513,QIP,DMV
G2515,VAP,DMV
G2518,DMV,QIP
G2520,DMV,VAP
G2521,QIP,DMV
G2523,QIP,DMV
G2524,DMV,VAP
G253,QDK,HZH
G254,HZH,QDK
G255,HZH,QDK
G256,QDK,HZH
G257,QDK,WHN
G258,WHN,QDK
G259,WHN,QDK
G26,EAY,BXP
G260,QDK,WHN
G2601,SBT,TNV
G2602,TNV,SBT
G2603,TNV,SBT
G2604,SBT,TNV
G2605,QTP,TNV
G2606,TNV,QTP
G2607,TNV,QTP
G2608,QTP,TNV
G2609,TXP,TNV
G261,VNP,UAH
G2610,TNV,TXP
G262,ENH,VNP
G2621,ABV,QHK
G2622,QHK,ABV
G2623,QHK,ABV
G2624,ABV,QHK
G2625,DFT,WHN
G2626,WHN,DFT
G2627,WHN,DFT
G2628,DFT,WHN
G2629,AFH,SYT
G263,VNP,ENH
G2630,SYT,AFH
G2631,SYT,AFH
G2632,AFH,SYT
G2633,MDK,UIH
G2634,UIH,MDK
G2635,JGK,AFH
G2636,AFH,JGK
G264,ENH,VNP
G2641,JGK,AFH
G2642,AFH,JGK
G265,VNP,NYH
G2651,RCK,SBT
G2652,SBT,RCK
G2653,SBT,RCK
G2654,RCK,SBT
G266,UAH,VNP
G2661,JGK,AOH
G2662,AOH,JGK
G2663,QHK,AOH
G2664,AOH,QHK
G2665,AOH,QHK
G2666,QHK,AOH
G267,VNP,ENH
G2677,UIH,EAY
G2679,AFH,CXW
G268,NYH,VNP
G2680,CXW,AFH
G2684,WKK,LAJ
G2685,WKK,LAJ
G2686,LAJ,WKK
G2689,AFH,KQW
G269,VNP,ENH
G2690,KQW,AFH
G27,VNP,FZS
G270,NYH,VNP
G271,VNP,ENH
G272,NYH,VNP
G275,QDK,IZQ
G276,IZQ,QDK
G277,IZQ,QDK
G278,QDK,IZQ
G279,JGK,IOQ
G28,FZS,VNP
G280,IOQ,JGK
G2801,ICW,KOM
G2802,KOM,ICW
G2803,ICW,KOM
G2804,KOM,ICW
G2807,SJP,NGH
G2808,NGH,SJP
G2809,NGH,SJP
G281,QDK,HZH
G2810,SJP,NGH
G2811,SJP,AOH
G2812,AOH,SJP
G2813,AOH,SJP
G2814,SJP,AOH
G2815,SJP,AQH
G2816,AQH,SJP
G282,HZH,QDK
G2821,ICW,KOM
G2822,KOM,ICW
G2823,ICW,KOM
G2824,KOM,ICW
G2825,ICW,KOM
G2826,KOM,ICW
G2827,ICW,KOM
G2828,KOM,ICW
G2829,ICW,KOM
G283,HZH,QDK
G2830,KOM,ICW
G2831,ICW,KOM
G2832,KOM,ICW
G284,QDK,HZH
G2851,KOM,EAY
G2852,EAY,KOM
G2853,EAY,KOM
G2854,KOM,EAY
G2855,EAY,NFZ
G2856,NFZ,EAY
G2867,CXW,KOM
G2868,KOM,CXW
G2869,CXW,KOM
G287,QDK,CWQ
G2870,KOM,ICW
G2871,CXW,KOM
G2872,KOM,CXW
G2873,CXW,KOM
G2874,KOM,CXW
G2875,CXW,KOM
G2876,KOM,CXW
G2877,CXW,KOM
G2878,KOM,CXW
G2879,CXW,KOM
G288,CWQ,QDK
G2880,KOM,CXW
G2881,CXW,KOM
G2882,KOM,ICW
G2883,ICW,KOM
G2884,KOM,ICW
G2885,ICW,KOM
G2886,KOM,ICW
G2887,ICW,KOM
G289,CWQ,QDK
G2890,KOM,ICW
G29,VNP,ENH
G290,QDK,CWQ
G2901,GBZ,IOQ
G2902,IOQ,GBZ
G2903,GBZ,IOQ
G2904,IOQ,GBZ
G2906,IOQ,GBZ
G2907,LZZ,IOQ
G2908,IOQ,LZZ
G2910,LZZ,IOQ
G2911,NFZ,IOQ
G2912,IOQ,NFZ
G2913,NFZ,IOQ
G2916,IOQ,NFZ
G2917,BHZ,IOQ
G2918,IOQ,BHZ
G2919,IOQ,BHZ
G292,TJP,CWQ
G2920,BHZ,IOQ
G2921,KOM,IOQ
G2922,IOQ,KOM
G2923,IOQ,KOM
G2924,KOM,IOQ
G2925,KOM,IOQ
G2926,IOQ,KOM
G2927,IFQ,KOM
G2928,KOM,IOQ
G2929,KQW,IOQ
G293,TJP,CWQ
G2930,IOQ,KQW
G2931,KOM,IZQ
G2932,IZQ,KOM
G2933,IZQ,KOM
G2934,KOM,IZQ
G2935,KOM,IZQ
G2936,IZQ,KOM
G2937,IZQ,KOM
G2938,KOM,IZQ
G294,CWQ,TJP
G2953,IZQ,KQW
G2954,KQW,IZQ
G2955,KQW,IZQ
G2956,IZQ,KQW
G2957,IZQ,KQW
G2958,KQW,IZQ
G2959,KQW,IZQ
G2960,IZQ,KQW
G2965,GBZ,IFQ
G2966,KOM,KQW
G2967,KQW,KOM
G2968,GBZ,IFQ
G2969,KQW,KOM
G297,MDK,AOH
G2978,KOM,KQW
G298,AOH,MDK
G2981,KQW,KOM
G2982,KOM,KQW
G2984,KOM,KQW
G2989,RDQ,KQW
G2990,KQW,RDQ
G2991,RDQ,KQW
G2992,KQW,RDQ
G2993,RDQ,KQW
G2994,KQW,RDQ
G2995,RDQ,KQW
G2996,KQW,RDQ
G2997,RDQ,KQW
G3,VNP,AOH
G30,ENH,VNP
G300,MDK,AOH
G3001,FZS,XJA
G3002,XJA,FZS
G3003,XMS,XJA
G3004,XJA,XMS
G3005,XMS,XJA
G3006,XJA,XMS
G3007,XMS,XJA
G3008,XJA,XMS
G301,VNP,FYS
G302,FZS,VNP
G303,VNP,FZS
G304,FZS,VNP
G305,TXP,XJA
G306,XJA,TXP
G307,BXP,ICW
G308,ICW,BXP
G309,BXP,CUW
G31,VNP,QDU
G310,NCE,BXP
G3101,ZAF,NKH
G3102,NKH,ZAF
G3103,NKH,ZAF
G3105,EGF,HGH
G3106,HGH,EGF
G3107,HGH,EGF
G3108,EGF,HGH
G3109,ZAF,HZH
G3110,HZH,ZAF
G3111,HZH,ZAF
G3121,ZAF,ENH
G3122,ENH,ZAF
G3123,ZAF,ENH
G3124,ENH,ZAF
G3141,ENH,IOQ
G3142,IOQ,ENH
G315,QDK,CUW
G3151,EAY,AOH
G3152,AOH,EAY
G3153,AOH,EAY
G3154,EAY,AOH
G316,CUW,QDK
G3163,LAJ,AOH
G3164,AOH,LAJ
G3165,AOH,LAJ
G3166,LAJ,AOH
G3167,EAY,ENH
G3168,ENH,EAY
G3169,ENH,EAY
G317,CUW,QDK
G3170,EAY,ENH
G3171,ZAF,NGH
G3172,NGH,ZAF
G3173,NGH,ZAF
G3174,ZAF,NGH
G3175,EAY,AOH
G3176,AOH,EAY
G3177,AOH,EAY
G3178,EAY,AOH
G3179,LAJ,AOH
G318,QDK,CUW
G3180,AOH,LAJ
G3181,AOH,LAJ
G3182,LAJ,AOH
G3183,LAJ,XKS
G3184,XKS,LAJ
G3185,XKS,LAJ
G3186,LAJ,XKS
G319,CXW,XJA
G3191,LLF,HGH
G3192,HGH,LLF
G3193,HGH,LLF
G3194,LLF,HGH
G32,HGH,VNP
G320,XJA,CXW
G3201,HKN,ZAF
G3202,ZAF,HKN
G3203,ZAF,HKN
G3205,ZAF,EKN
G3206,EKN,ZAF
G3211,ZAF,OUN
G3213,ZAF,OUN
G322,XKS,VNP
G3226,YAK,EKN
G3227,YAK,EKN
G3228,EKN,YAK
G3229,OUN,AOH
G323,VNP,XKS
G3230,AOH,OUN
G3231,AOH,OUN
G3232,OUN,AOH
G324,XKS,VNP
G325,VNP,XKS
G3251,NOF,AOH
G3252,AOH,NOF
G3253,AOH,NOF
G3254,NOF,AOH
G329,TXP,FZS
G33,VNP,NXG
G330,FZS,TXP
G331,VNP,JGK
G333,VNP,JGK
G334,JNK,VNP
G336,JGK,VNP
G337,VNP,JGK
G338,TMK,VNP
G34,HGH,VNP
G341,VNP,JGK
G343,JNK,VRH
G344,VRH,JGK
G345,JGK,FZS
G348,FZS,JGK
G349,BXP,ICW
G35,VNP,HGH
G350,ICW,BXP
G351,VNP,NYH
G352,NYH,VNP
G355,VNP,XKS
G356,XKS,VNP
G359,EAY,AOH
G36,ZDH,VNP
G360,AOH,EAY
G361,AOH,EAY
G362,EAY,AOH
G363,TXP,WHN
G364,WHN,TXP
G365,TXP,WHN
G366,WHN,TXP
G367,ZZF,AOH
G368,AOH,ZAF
G37,VNP,HGH
G370,ZZF,AOH
G3701,IVP,SOT
G3702,SOT,IVP
G3703,IVP,SYT
G3704,SBT,IVP
G3705,IVP,SBT
G3706,SBT,IVP
G371,VNP,VAB
G372,VAB,VNP
G3721,DFT,IVP
G3722,IVP,DFT
G3723,IVP,DFT
G3724,DFT,IVP
G373,TXP,VAB
G374,VAB,TXP
G377,DFT,VNP
G378,VNP,DFT
G379,VNP,DFT
G38,NXG,VNP
G380,DFT,VNP
G381,VNP,VAB
